gene,fragment ID,fragment start (aa),fragment end (aa),fragment center (aa),fragment length (aa),E = inhibitory effect (enrichment),sem(E),hydrophobicity_KyteDoolittle_classifier,instabIndex_Guruprasad_classifier,charge_Lehninger_classifier,frag_contains_alphaHelix,frag_contains_betaStrand,frag_contains_Turn,frag_centroid_fractional_position_classifier
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2383_2472_+,795,824,809.5,30,-1.693523122,0.684045623,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2383_2532_+,795,844,819.5,50,-2.638358126,1.406817401,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2386_2475_+,796,825,810.5,30,-0.981364509,0.210579636,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2386_2535_+,796,845,820.5,50,-2.021223167,0.381504364,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2389_2478_+,797,826,811.5,30,-0.661219591,0.211408378,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2389_2538_+,797,846,821.5,50,-1.746316938,0.116753464,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2392_2481_+,798,827,812.5,30,-1.018980808,0.088555277,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2392_2541_+,798,847,822.5,50,-2.19796759,0.3463097,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2395_2484_+,799,828,813.5,30,-1.003538217,0.318328586,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2395_2544_+,799,848,823.5,50,-1.712127136,0.221976826,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2398_2487_+,800,829,814.5,30,-0.366124424,0.25234811,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2398_2547_+,800,849,824.5,50,-1.256352831,0.350198376,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2401_2490_+,801,830,815.5,30,-0.736337768,0.227792667,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2401_2550_+,801,850,825.5,50,-1.445227964,0.246655296,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2404_2493_+,802,831,816.5,30,-0.077077163,0.156423102,hydrophilic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2404_2553_+,802,851,826.5,50,-0.967291851,0.201400082,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2407_2496_+,803,832,817.5,30,-0.788424382,0.28895935,hydrophilic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2407_2556_+,803,852,827.5,50,-1.462138733,0.23511349,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2410_2499_+,804,833,818.5,30,-0.491676314,0.142185969,hydrophilic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2410_2559_+,804,853,828.5,50,-0.779758728,0.253173203,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2413_2502_+,805,834,819.5,30,0.011339086,0.098910129,hydrophilic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2413_2562_+,805,854,829.5,50,-1.169523699,0.15617366,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2416_2505_+,806,835,820.5,30,-0.140911669,0.111954537,hydrophilic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2416_2565_+,806,855,830.5,50,-1.725894848,0.386394875,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2419_2508_+,807,836,821.5,30,-0.714168666,0.128519899,hydrophilic,stable,positive,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2419_2568_+,807,856,831.5,50,-1.545390065,0.014358634,hydrophobic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2422_2511_+,808,837,822.5,30,-1.269338297,0.368384483,hydrophilic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2422_2571_+,808,857,832.5,50,-1.750447361,0.142677146,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2425_2514_+,809,838,823.5,30,-0.087612375,0.147314203,hydrophilic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2425_2574_+,809,858,833.5,50,-1.555522989,0.086539754,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2428_2517_+,810,839,824.5,30,0.166508066,0.131785059,hydrophilic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2428_2577_+,810,859,834.5,50,-3.030513235,0.037359921,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2431_2520_+,811,840,825.5,30,-0.60371088,0.242972813,hydrophilic,stable,positive,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2431_2580_+,811,860,835.5,50,-2.336758983,0.222989717,hydrophilic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2434_2523_+,812,841,826.5,30,-0.260125676,0.338058233,hydrophilic,stable,positive,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2434_2583_+,812,861,836.5,50,-2.953690291,0.401825357,hydrophilic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2437_2526_+,813,842,827.5,30,-0.567830504,0.367723873,hydrophilic,stable,positive,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2437_2586_+,813,862,837.5,50,-3.019218352,0.140692695,hydrophilic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2440_2529_+,814,843,828.5,30,-0.574619322,0.595644682,hydrophilic,stable,positive,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2440_2589_+,814,863,838.5,50,-2.926169609,0.336188708,hydrophilic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2443_2532_+,815,844,829.5,30,-0.003557219,0.089580994,hydrophilic,stable,positive,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2443_2592_+,815,864,839.5,50,-3.196292012,0.172800163,hydrophobic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2446_2535_+,816,845,830.5,30,0.100565951,0.340767172,hydrophilic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2446_2595_+,816,865,840.5,50,-2.11631928,0.177343157,hydrophobic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2449_2538_+,817,846,831.5,30,-0.339220513,0.10609598,hydrophilic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2449_2598_+,817,866,841.5,50,-1.891819805,0.119293885,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2452_2541_+,818,847,832.5,30,-0.058110779,0.322883958,hydrophilic,unstable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2452_2601_+,818,867,842.5,50,-2.152900219,0.021558324,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2455_2544_+,819,848,833.5,30,0.276571995,0.072490501,hydrophilic,unstable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2455_2604_+,819,868,843.5,50,-3.113732296,0.113477914,hydrophobic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2458_2547_+,820,849,834.5,30,-0.0311848,0.077081257,hydrophilic,unstable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2458_2607_+,820,869,844.5,50,-2.127514689,0.05377001,hydrophobic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2461_2550_+,821,850,835.5,30,0.05265245,0.130511225,hydrophilic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2461_2610_+,821,870,845.5,50,-1.295124389,0.029142692,hydrophobic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2464_2553_+,822,851,836.5,30,0.315634753,0.294191576,hydrophilic,unstable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2464_2613_+,822,871,846.5,50,0.038403429,0.083578956,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2467_2556_+,823,852,837.5,30,-0.321107518,0.190862978,hydrophilic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2467_2616_+,823,872,847.5,50,-1.619228481,0.019454655,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2470_2559_+,824,853,838.5,30,-0.019170756,0.11657839,hydrophilic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2470_2619_+,824,873,848.5,50,-1.810296717,0.14438246,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2473_2562_+,825,854,839.5,30,-0.327100641,0.113833814,hydrophilic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2473_2622_+,825,874,849.5,50,-1.367548906,0.411193638,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2476_2565_+,826,855,840.5,30,0.005554971,0.132187564,hydrophobic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2476_2625_+,826,875,850.5,50,-1.065583171,0.231900355,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2479_2568_+,827,856,841.5,30,-0.182226975,0.126536058,hydrophobic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2479_2628_+,827,876,851.5,50,-1.457679265,0.144135888,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2482_2571_+,828,857,842.5,30,-0.243717074,0.184748453,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2482_2631_+,828,877,852.5,50,-0.885529114,0.336707595,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2485_2574_+,829,858,843.5,30,-0.590383416,0.096492889,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2485_2634_+,829,878,853.5,50,-0.341191555,0.260392119,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2488_2577_+,830,859,844.5,30,-1.787138252,0.96211267,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2488_2637_+,830,879,854.5,50,-1.071991119,0.080701236,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2491_2580_+,831,860,845.5,30,-1.228895126,0.595548258,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2491_2640_+,831,880,855.5,50,-0.640723159,0.159600495,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2494_2583_+,832,861,846.5,30,-1.038126099,0.45948555,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2494_2643_+,832,881,856.5,50,-0.573284313,0.2188582,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2497_2586_+,833,862,847.5,30,-1.082844714,0.077251295,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2497_2646_+,833,882,857.5,50,-1.023209875,0.085691249,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2500_2589_+,834,863,848.5,30,-1.714587806,0.455430151,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2500_2649_+,834,883,858.5,50,-0.401422393,0.285905465,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2503_2592_+,835,864,849.5,30,-1.880331475,0.355925239,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2503_2652_+,835,884,859.5,50,-0.713311112,0.201556392,hydrophobic,unstable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2506_2595_+,836,865,850.5,30,-1.592140417,0.307172255,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2506_2655_+,836,885,860.5,50,-0.395064712,0.146344397,hydrophobic,unstable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2509_2598_+,837,866,851.5,30,-1.01716433,0.063436367,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2509_2658_+,837,886,861.5,50,-1.675802064,0.411193638,hydrophobic,unstable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2512_2601_+,838,867,852.5,30,-1.652825105,0.204265641,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2512_2661_+,838,887,862.5,50,-1.644208406,0.089023114,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2515_2604_+,839,868,853.5,30,-1.93030187,0.290858953,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2515_2664_+,839,888,863.5,50,-1.291815613,0.138790951,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2518_2667_+,840,889,864.5,50,-1.523149781,0.588398245,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2521_2610_+,841,870,855.5,30,-2.243709396,0.388922905,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2521_2670_+,841,890,865.5,50,-2.316398952,0.436595823,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2524_2613_+,842,871,856.5,30,-2.365430088,0.419926837,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2524_2673_+,842,891,866.5,50,-1.039421237,0.204083006,hydrophobic,unstable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2527_2616_+,843,872,857.5,30,-1.86681109,0.150900223,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2530_2619_+,844,873,858.5,30,-2.016101331,0.258173767,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2530_2679_+,844,893,868.5,50,-2.305669078,0.122990027,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2533_2622_+,845,874,859.5,30,-0.986877159,0.370165513,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2533_2682_+,845,894,869.5,50,-1.736090801,0.146980042,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2536_2625_+,846,875,860.5,30,-1.25659051,0.281956951,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2536_2685_+,846,895,870.5,50,-0.77842811,0.187439551,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2539_2628_+,847,876,861.5,30,-3.02612305,0.380905634,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2539_2688_+,847,896,871.5,50,-0.791456996,0.119723386,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2542_2631_+,848,877,862.5,30,-0.942205757,0.160104307,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2542_2691_+,848,897,872.5,50,-0.384518136,0.189503287,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2545_2634_+,849,878,863.5,30,-0.799836732,0.253317753,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2545_2694_+,849,898,873.5,50,-0.738733842,0.357322854,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2548_2637_+,850,879,864.5,30,-0.542036147,0.063578679,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2548_2697_+,850,899,874.5,50,-1.748288141,0.111793506,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2551_2640_+,851,880,865.5,30,-1.837642506,0.560342668,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2551_2700_+,851,900,875.5,50,-2.307153373,0.322984654,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2554_2643_+,852,881,866.5,30,-0.935736848,0.117381107,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2554_2703_+,852,901,876.5,50,-1.920241281,0.161692796,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2557_2646_+,853,882,867.5,30,-0.615770647,0.137703705,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2557_2706_+,853,902,877.5,50,-1.994292024,0.453421335,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2560_2649_+,854,883,868.5,30,-1.4454101,0.313139896,hydrophilic,unstable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2560_2709_+,854,903,878.5,50,-1.307161007,0.52759474,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2563_2652_+,855,884,869.5,30,-0.413514917,0.213974827,hydrophilic,unstable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2563_2712_+,855,904,879.5,50,-0.820501624,0.001479761,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2566_2655_+,856,885,870.5,30,-0.224972427,0.122535517,hydrophilic,unstable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2566_2715_+,856,905,880.5,50,-0.399874542,0.024381606,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2569_2658_+,857,886,871.5,30,0.36223845,0.197178709,hydrophilic,unstable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2569_2718_+,857,906,881.5,50,0.201835185,0.103174939,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2572_2721_+,858,907,882.5,50,0.200579707,0.061330662,hydrophilic,unstable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2575_2664_+,859,888,873.5,30,0.455291673,0.070691185,hydrophilic,unstable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2575_2724_+,859,908,883.5,50,0.012697583,0.086442261,hydrophilic,unstable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2578_2667_+,860,889,874.5,30,0.454109857,0.169789863,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2578_2727_+,860,909,884.5,50,0.389328884,0.022173097,hydrophilic,stable,neutral,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2581_2670_+,861,890,875.5,30,-0.055844821,0.54779902,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2581_2730_+,861,910,885.5,50,-0.724388499,0.743644845,hydrophilic,unstable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2584_2673_+,862,891,876.5,30,0.950959433,0.202106632,hydrophobic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2584_2733_+,862,911,886.5,50,0.719647642,0.171213773,hydrophilic,unstable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2587_2676_+,863,892,877.5,30,0.883649487,0.149839456,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2587_2736_+,863,912,887.5,50,0.999199533,0.030638295,hydrophilic,unstable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2590_2679_+,864,893,878.5,30,-0.755097076,0.194747989,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2593_2682_+,865,894,879.5,30,-0.259640336,0.330766883,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2593_2742_+,865,914,889.5,50,-1.085611561,0.418947658,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2596_2685_+,866,895,880.5,30,-0.600626375,0.220584561,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2596_2745_+,866,915,890.5,50,-0.891823913,0.196486377,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2599_2688_+,867,896,881.5,30,-0.20008705,0.116648103,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2599_2748_+,867,916,891.5,50,-1.192581993,0.165901146,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2602_2691_+,868,897,882.5,30,-0.234633001,0.225033652,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2602_2751_+,868,917,892.5,50,-2.171064325,0.129108288,hydrophilic,stable,negative,NA,NA,NA,C-terminal
ileS-coding-EcoliBL21DE3,ileS-coding-EcoliBL21DE3_2605_2694_+,869,898,883.5,30,0.17821141,0.18212341,hydrophilic,stable,negative,NA,NA,NA,C-terminal
